SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,650 West Ave #710,Miami Beach,FL,33139,865000,2,2.0,The Floridian,1087,,1997,10,796,1237,Active,,,https://www.redfin.com/FL/Miami-Beach/650-West-Ave-33139/unit-710/home/43320229,Beaches MLS,F10401653,N,Y,25.7770107,-80.1425531
MLS Listing,,Condo/Co-op,1000 West Ave #922,Miami Beach,FL,33139,385000,1,1.0,MIRADOR 1000 CONDO,619,,1968,10,622,1446,Active,,,https://www.redfin.com/FL/Miami-Beach/1000-West-Ave-33139/unit-922/home/43311399,MARMLS,A11458352,N,Y,25.7808649,-80.1427275
MLS Listing,,Condo/Co-op,1800 Sunset Harbour Dr #2403,Miami Beach,FL,33139,870000,1,2.0,SUNSET HARBOUR SOUTH COND,984,,1998,10,884,1189,Active,,,https://www.redfin.com/FL/Miami-Beach/1800-Sunset-Harbour-Dr-33139/unit-2403/home/42794431,MARMLS,A11458258,N,Y,25.7944878,-80.1448009
MLS Listing,,Condo/Co-op,,Miami Beach,FL,33139,265000,1,1.0,,429,,2016,10,618,401,Active,,,https://www.redfin.com/FL/Miami-Beach/Undisclosed-address-33139/home/118777656,MARMLS,A11458296,N,Y,25.7778836,-80.1365456
MLS Listing,,Condo/Co-op,605 Euclid Ave #207,Miami Beach,FL,33139,290000,1,1.0,THE ST GEORGE CONDO,420,,1935,10,690,329,Active,,,https://www.redfin.com/FL/Miami-Beach/605-Euclid-Ave-33139/unit-207/home/42795981,MARMLS,A11457176,N,Y,25.775995,-80.1346874
MLS Listing,,Condo/Co-op,1330 West Ave #2504,Miami Beach,FL,33139,879000,2,2.0,THE WAVERLY AT SOUTH BEAC,1084,,2001,10,811,1025,Active,,,https://www.redfin.com/FL/Miami-Beach/1330-West-Ave-33139/unit-2504/home/43282813,MARMLS,A11458241,N,Y,25.7849555,-80.1424552
MLS Listing,,Condo/Co-op,101 20th St #2507,Miami Beach,FL,33139,4500000,2,2.0,SETAI RESORT & RESIDENCES,1279,,2005,10,3518,5949,Active,,,https://www.redfin.com/FL/Miami-Beach/101-20th-St-33139/unit-2507/home/43309744,MARMLS,A11457742,N,Y,25.7954398,-80.1280504
MLS Listing,,Condo/Co-op,1000 S Pointe Dr #1405,Miami Beach,FL,33139,2800000,2,2.5,MURANO AT PORTOFINO CONDO,1407,,2001,10,1990,1675,Active,,,https://www.redfin.com/FL/Miami-Beach/1000-S-Pointe-Dr-33139/unit-1405/home/43264108,MARMLS,A11458200,N,Y,25.768712,-80.13767
MLS Listing,,Condo/Co-op,1450 Lincoln Rd #904,Miami Beach,FL,33139,549000,1,1.5,LINCOLN BAY TOWERS CONDO,784,,1969,10,700,716,Active,,,https://www.redfin.com/FL/Miami-Beach/1450-Lincoln-Rd-33139/unit-904/home/42788592,MARMLS,A11457843,N,Y,25.7901309,-80.1443998
MLS Listing,,Condo/Co-op,335 Ocean Dr #202,Miami Beach,FL,33139,399000,0,1.0,OCEAN WALK ON SOUTH BEACH,200,,1939,10,1995,700,Active,,,https://www.redfin.com/FL/Miami-Beach/335-Ocean-Dr-33139/unit-202/home/42802288,MARMLS,A11458193,N,Y,25.7726208,-80.1318235
MLS Listing,,Condo/Co-op,800 West Ave #435,Miami Beach,FL,33139,570000,2,2.0,SOUTH BAY CLUB CONDO,1150,,1966,12,496,845,Active,,,https://www.redfin.com/FL/Miami-Beach/800-West-Ave-33139/unit-435/home/42793314,MARMLS,A11457930,N,Y,25.7780111,-80.1424658
MLS Listing,,Condo/Co-op,349 Meridian Ave Unit B205,Miami Beach,FL,33139,259500,0,1.0,ENCLAVE ON SOUTH BEACH,420,,1937,12,618,405,Active,,,https://www.redfin.com/FL/Miami-Beach/349-Meridian-Ave-33139/unit-B205/home/43271314,MARMLS,A11457909,N,Y,25.7733295,-80.1357143
MLS Listing,,Condo/Co-op,1600 Michigan Ave #1,Miami Beach,FL,33139,299000,1,1.0,MICHIGAN PLACE CONDO,737,,1936,13,406,745,Active,,,https://www.redfin.com/FL/Miami-Beach/1600-Michigan-Ave-33139/unit-1/home/43348749,MARMLS,A11457706,N,Y,25.7891175,-80.1389767
MLS Listing,,Condo/Co-op,344 Meridian Ave Unit 2B,Miami Beach,FL,33139,331000,1,1.0,344 MERIDIAN AVE CONDO,520,,1974,13,637,597,Active,,,https://www.redfin.com/FL/Miami-Beach/344-Meridian-Ave-33139/unit-2B/home/43420360,MARMLS,A11457677,N,Y,25.7731826,-80.1362497
MLS Listing,,Single Family Residential,217 E Rivo Alto Dr,Miami Beach,FL,33139,38500000,7,7.5,RIVO ALTO AMD,8200,15750,2023,13,4695,,Active,,,https://www.redfin.com/FL/Miami-Beach/217-E-Rivo-Alto-Dr-33139/home/42781681,MARMLS,A11456595,N,Y,25.7907264,-80.1542188
MLS Listing,,Condo/Co-op,700 16th St #202,Miami Beach,FL,33139,299000,1,1.0,LINCOLN SUB,424,,1941,13,705,606,Active,,,https://www.redfin.com/FL/Miami-Beach/700-16th-St-33139/unit-202/home/118777221,MARMLS,A11457286,N,Y,25.7888858,-80.1355747
MLS Listing,,Condo/Co-op,1 Collins Ave #706,Miami Beach,FL,33139,11900000,4,5.5,ONE OCEAN CONDO,3339,,2016,13,3564,7124,Active,,,https://www.redfin.com/FL/Miami-Beach/1-Collins-Ave-33139/unit-706/home/118777606,MARMLS,A11454047,N,Y,25.769375,-80.133358
MLS Listing,,Condo/Co-op,820 15th St #104,Miami Beach,FL,33139,247000,1,1.0,ANNI VENTI CONDO,406,,2014,13,608,470,Active,,,https://www.redfin.com/FL/Miami-Beach/820-15th-St-33139/unit-104/home/79136414,MARMLS,A11455466,N,Y,25.7871404,-80.1369678
MLS Listing,,Condo/Co-op,1568 Pennsylvania Ave #314,Miami Beach,FL,33139,248000,1,1.0,ETRURIA CONDO,425,,2008,13,584,530,Active,,,https://www.redfin.com/FL/Miami-Beach/1568-Pennsylvania-Ave-33139/unit-314/home/43419051,MARMLS,A11457244,N,Y,25.7887504,-80.1345933
MLS Listing,,Condo/Co-op,650 West Ave #2810,Miami Beach,FL,33139,925000,2,2.0,THE FLORIDIAN CONDO,1078,,1997,14,858,1263,Active,,,https://www.redfin.com/FL/Miami-Beach/650-West-Ave-33139/unit-2810/home/43305716,MARMLS,A11446102,N,Y,25.7770107,-80.1425531
MLS Listing,,Condo/Co-op,1410 Euclid Ave Unit TH-B,Miami Beach,FL,33139,1400000,3,3.0,ESSENZA AT 1410 EUCLID CO,1817,,2015,14,771,333,Active,,,https://www.redfin.com/FL/Miami-Beach/1410-Euclid-Ave-33139/unit-TH-B/home/174785658,MARMLS,A11457036,N,Y,25.7857541,-80.1355965
MLS Listing,,Single Family Residential,279 N N Hibiscus Dr,Miami Beach,FL,33139,15900000,5,5.5,HIBISCUS ISLAND,,10500,1978,14,,,Active,,,https://www.redfin.com/FL/Miami-Beach/279-N-Hibiscus-Dr-33139/home/42790083,MARMLS,A11456752,N,Y,25.7844107,-80.1615491
MLS Listing,,Single Family Residential,1310 Lenox Ave,Miami Beach,FL,33139,2295000,3,3.0,OCEAN BEACH ADDN NO 3,1664,7203,1955,14,1379,,Active,,,https://www.redfin.com/FL/Miami-Beach/1310-Lenox-Ave-33139/home/42789319,MARMLS,A11455481,N,Y,25.7842404,-80.1401785
MLS Listing,,Condo/Co-op,1331 Lincoln Rd #603,Miami Beach,FL,33139,350000,2,1.5,LINCOLN WEST TOWERS CONDO,820,,1971,14,427,515,Active,,,https://www.redfin.com/FL/Miami-Beach/1331-Lincoln-Rd-33139/unit-603/home/42790048,MARMLS,A11456996,N,Y,25.7906477,-80.1426403
MLS Listing,,Condo/Co-op,1250 Alton Rd Unit 5F,Miami Beach,FL,33139,295000,1,1.0,FLAMINGO TOWERS CONDO,718,,1974,14,411,535,Active,,,https://www.redfin.com/FL/Miami-Beach/1250-Alton-Rd-33139/unit-5F/home/42785285,MARMLS,A11456988,N,Y,25.7837604,-80.1412795
MLS Listing,,Single Family Residential,511 W Dilido Dr,Miami Beach,FL,33139,6500000,4,4.0,DI LIDO ISLAND,3760,11250,1939,14,1729,,Active,,,https://www.redfin.com/FL/Miami-Beach/511-W-Dilido-Dr-33139/home/42788765,MARMLS,A11455467,N,Y,25.7920689,-80.1593622
MLS Listing,,Condo/Co-op,1150 Collins Ave #501,Miami Beach,FL,33139,535000,2,2.0,COLLINS VISTA CONDO,980,,1981,14,546,428,Active,,,https://www.redfin.com/FL/Miami-Beach/1150-Collins-Ave-33139/unit-501/home/42791109,MARMLS,A11456881,N,Y,25.7826662,-80.1315618
MLS Listing,,Condo/Co-op,1605 Bay Rd #408,Miami Beach,FL,33139,550000,2,2.0,BAY POINT EAST CONDO,970,,1982,14,567,609,Active,,,https://www.redfin.com/FL/Miami-Beach/1605-Bay-Rd-33139/unit-408/home/42793432,MARMLS,A11456817,N,Y,25.7892255,-80.1432509
MLS Listing,,Condo/Co-op,1559 Meridian Ave #108,Miami Beach,FL,33139,268000,1,1.0,MERIDIAN BEACH CONDO,682,,1936,14,393,509,Active,,,https://www.redfin.com/FL/Miami-Beach/1559-Meridian-Ave-33139/unit-108/home/43298638,MARMLS,A11456633,N,Y,25.7885012,-80.1361513
MLS Listing,,Condo/Co-op,401 Ocean Dr #1015,Miami Beach,FL,33139,649000,1,1.0,THE PRESIDENTIAL CONDO,655,,1970,15,991,598,Active,November-25-2023 11:00 AM,November-25-2023 01:00 PM,https://www.redfin.com/FL/Miami-Beach/401-Ocean-Dr-33139/unit-1015/home/42803270,MARMLS,A11456450,N,Y,25.773532,-80.132071
MLS Listing,,Condo/Co-op,100 S Pointe Dr #2506,Miami Beach,FL,33139,6500000,2,2.5,CONTINUUM ON SOUTH BEACH,1870,,2002,15,3476,3400,Active,,,https://www.redfin.com/FL/Miami-Beach/100-S-Pointe-Dr-33139/unit-2506/home/43278082,MARMLS,A11450529,N,Y,25.7671215,-80.1327822
MLS Listing,,Condo/Co-op,2001 Meridian Ave #505,Miami Beach,FL,33139,2500000,2,2.5,THE MERIDIAN CONDO,1450,,2005,15,1724,,Active,,,https://www.redfin.com/FL/Miami-Beach/2001-Meridian-Ave-33139/unit-505/home/43326165,MARMLS,A11454922,N,Y,25.7964706,-80.1361477
MLS Listing,,Single Family Residential,1710 Jefferson Ave,Miami Beach,FL,33139,3550000,5,4.0,PALM VIEW SUB,3129,7500,1923,15,1135,,Active,,,https://www.redfin.com/FL/Miami-Beach/1710-Jefferson-Ave-33139/home/43428482,MARMLS,A11455984,N,Y,25.7924185,-80.1380826
MLS Listing,,Condo/Co-op,2100 Park Ave Ph 508,Miami Beach,FL,33139,1595000,2,2.0,ARTEPARK SOUTH CONDO,1585,,2011,15,1006,1731,Active,,,https://www.redfin.com/FL/Miami-Beach/2100-Park-Ave-33139/unit-508/home/45428451,MARMLS,A11455730,N,Y,25.7973828,-80.1309326
MLS Listing,,Condo/Co-op,1816 Meridian Ave #18,Miami Beach,FL,33139,399000,2,1.0,1818 MERIDIAN HOUSE CONDO,809,,1956,16,493,900,Active,,,https://www.redfin.com/FL/Miami-Beach/1816-Meridian-Ave-33139/unit-18/home/56743632,MARMLS,A11451775,N,Y,25.794167,-80.1368592
MLS Listing,,Condo/Co-op,1450 Meridian Ave #107,Miami Beach,FL,33139,249000,1,1.0,EVA CONDO,438,,2015,16,568,480,Active,,,https://www.redfin.com/FL/Miami-Beach/1450-Meridian-Ave-33139/unit-107/home/107594052,MARMLS,A11455486,N,Y,25.7871504,-80.1367986
MLS Listing,,Condo/Co-op,800 S Pointe Dr #1404,Miami Beach,FL,33139,14500000,4,3.5,APOGEE CONDO,3731,,2008,16,3886,7723,Active,,,https://www.redfin.com/FL/Miami-Beach/800-S-Pointe-Dr-33139/unit-1404/home/43409092,MARMLS,A11454788,N,Y,25.7680133,-80.1363104
MLS Listing,,Condo/Co-op,1345 Lincoln Rd #604,Miami Beach,FL,33139,420000,1,1.5,BAYVIEW CONDO,718,,1972,17,585,459,Active,,,https://www.redfin.com/FL/Miami-Beach/1345-Lincoln-Rd-33139/unit-604/home/42789832,MARMLS,A11454827,N,Y,25.7905592,-80.1432008
MLS Listing,,Condo/Co-op,100 Lincoln Rd #1225,Miami Beach,FL,33139,380000,1,1.0,THE DECOPLAGE CONDO,565,,1965,17,673,607,Active,,,https://www.redfin.com/FL/Miami-Beach/100-Lincoln-Rd-33139/unit-1225/home/42790218,MARMLS,A11454423,N,Y,25.7904391,-80.1296945
MLS Listing,,Condo/Co-op,100 Lincoln Rd #307,Miami Beach,FL,33139,349000,0,1.0,THE DECOPLAGE CONDO,530,,1965,17,658,575,Active,,,https://www.redfin.com/FL/Miami-Beach/100-Lincoln-Rd-33139/unit-307/home/42794751,MARMLS,A11451581,N,Y,25.7904391,-80.1296945
MLS Listing,,Condo/Co-op,1900 Meridian Ave #204,Miami Beach,FL,33139,420000,2,2.0,1900 MERIDIAN AVE CONDO,858,,1980,17,490,444,Active,,,https://www.redfin.com/FL/Miami-Beach/1900-Meridian-Ave-33139/unit-204/home/42798662,MARMLS,A11448657,N,Y,25.795116,-80.1370576
MLS Listing,,Condo/Co-op,810 7th St #103,Miami Beach,FL,33139,239000,1,1.0,FIRST DECO CONDO,518,,1940,18,461,514,Active,,,https://www.redfin.com/FL/Miami-Beach/810-7th-St-33139/unit-103/home/42792203,MARMLS,A11449639,N,Y,25.7769116,-80.1364984
MLS Listing,,Condo/Co-op,1130 11th St Unit 3A,Miami Beach,FL,33139,295000,1,1.0,APOLLO CONDO,671,,1968,18,440,689,Active,,,https://www.redfin.com/FL/Miami-Beach/1130-11th-St-33139/unit-3A/home/42795898,MARMLS,A11454207,N,Y,25.7815168,-80.1405213
MLS Listing,,Condo/Co-op,1035 Euclid Ave #15,Miami Beach,FL,33139,280000,1,1.0,1035 EUCLID CONDO,422,,2016,19,664,312,Active,,,https://www.redfin.com/FL/Miami-Beach/1035-Euclid-Ave-33139/unit-15/home/145576326,MARMLS,A11454117,N,Y,25.7813552,-80.1348114
MLS Listing,,Single Family Residential,1500 NE 13th Ave,Miami,FL,33139,3355000,4,4.0,SAN MARCO,2390,7500,1998,19,1404,,Active,October-12-2023 12:00 PM,October-12-2023 03:00 PM,https://www.redfin.com/FL/Miami-Beach/1500-NE-13th-Ave-33139/home/42732228,MARMLS,A11448804,N,Y,25.7905235,-80.1687388
MLS Listing,,Condo/Co-op,100 Lincoln Rd #932,Miami Beach,FL,33139,355000,0,1.0,THE DECOPLAGE CONDO,545,,1965,19,651,685,Active,,,https://www.redfin.com/FL/Miami-Beach/100-Lincoln-Rd-33139/unit-932/home/42796513,MARMLS,A11453962,N,Y,25.7904391,-80.1296945
MLS Listing,,Condo/Co-op,1220 Alton Rd #205,Miami Beach,FL,33139,279000,1,1.0,ALTON SOUTH CONDO,650,,1958,20,429,300,Active,,,https://www.redfin.com/FL/Miami-Beach/1220-Alton-Rd-33139/unit-205/home/43364428,MARMLS,A11453832,N,Y,25.7831778,-80.1414107
MLS Listing,,Single Family Residential,1369 N Venetian Way,Miami,FL,33139,23900000,5,5.5,SAN MARCO,7283,10500,2023,20,3282,,Active,,,https://www.redfin.com/FL/Miami-Beach/1369-N-Venetian-Way-33139/home/42729249,MARMLS,A11452313,N,Y,25.7912337,-80.167409
MLS Listing,,Condo/Co-op,100 Lincoln Rd #920,Miami Beach,FL,33139,349000,0,1.0,THE DECOPLAGE CONDO,525,,1965,20,665,583,Active,,,https://www.redfin.com/FL/Miami-Beach/100-Lincoln-Rd-33139/unit-920/home/42795242,MARMLS,A11453684,N,Y,25.7904391,-80.1296945
MLS Listing,,Condo/Co-op,3 Island Ave Unit 04D,Miami Beach,FL,33139,1190000,2,2.0,BELLE ISLE,1401,,1962,20,849,2001,Active,,,https://www.redfin.com/FL/Miami-Beach/3-Island-Ave-33139/unit-4D/home/42781457,MARMLS,A11453372,N,Y,25.7911225,-80.1496181
MLS Listing,,Condo/Co-op,1000 West Ave #927,Miami Beach,FL,33139,480000,1,1.0,MIRADOR 1000 CONDO,852,,1968,20,563,722,Active,,,https://www.redfin.com/FL/Miami-Beach/1000-West-Ave-33139/unit-927/home/43320351,MARMLS,A11453532,N,Y,25.7808649,-80.1427275
MLS Listing,,Single Family Residential,40 W San Marino Dr,Miami Beach,FL,33139,26500000,5,4.0,SAN MARINO ISLAND,5020,9953,2020,20,5279,,Active,,,https://www.redfin.com/FL/Miami-Beach/40-W-San-Marino-Dr-33139/home/42780993,MARMLS,A11452531,N,Y,25.7888788,-80.1636754
MLS Listing,,Condo/Co-op,10 Venetian Way #1702,Miami Beach,FL,33139,2375000,2,2.0,THE GRAND VENETIAN CONDO,1463,,2001,20,1623,1794,Active,,,https://www.redfin.com/FL/Miami-Beach/10-Venetian-Way-33139/unit-1702/home/43259824,MARMLS,A11450525,N,Y,25.791132,-80.1466395
MLS Listing,,Condo/Co-op,540 15th St #202,Miami Beach,FL,33139,265000,1,1.0,THE CHELSEA CONDO,510,,1938,20,520,450,Active,,,https://www.redfin.com/FL/Miami-Beach/540-15th-St-33139/unit-202/home/42797696,MARMLS,A11453454,N,Y,25.7872922,-80.1337931
MLS Listing,,Condo/Co-op,730 3rd St #207,Miami Beach,FL,33139,1900000,2,2.5,ARMITAGE CONDO,1570,,1997,20,1210,806,Active,,,https://www.redfin.com/FL/Miami-Beach/730-3rd-St-33139/unit-207/home/42794114,MARMLS,A11439448,N,Y,25.7721594,-80.13576
MLS Listing,,Condo/Co-op,520 West Ave #1601,Miami Beach,FL,33139,2650000,2,2.5,THE BENTLEY BAY CONDO,1992,,2004,21,1330,3300,Active,,,https://www.redfin.com/FL/Miami-Beach/520-West-Ave-33139/unit-1601/home/43387408,MARMLS,A11453059,N,Y,25.7753914,-80.1421582
MLS Listing,,Condo/Co-op,101 20th St #3004,Miami Beach,FL,33139,2950000,2,2.0,SETAI RESORT & RESIDENCES,1237,,2004,21,2385,3833,Active,,,https://www.redfin.com/FL/Miami-Beach/101-20th-St-33139/unit-3004/home/43311191,MARMLS,A11453206,N,Y,25.7954398,-80.1280504
MLS Listing,,Condo/Co-op,125 Ocean Dr Unit F0205,Miami Beach,FL,33139,1895000,1,2.0,OCEAN HOUSE CONDO,1314,,2009,21,1442,2791,Active,,,https://www.redfin.com/FL/Miami-Beach/125-Ocean-Dr-33139/unit-F0205/home/43444837,MARMLS,A11452556,N,Y,25.7700801,-80.1327438
MLS Listing,,Single Family Residential,1011 N Venetian Dr,Miami,FL,33139,12995000,4,3.0,BISCAYNE ISL,3671,13500,1959,21,3540,,Active,,,https://www.redfin.com/FL/Miami-Beach/1011-N-Venetian-Dr-33139/home/42726654,MARMLS,A11452575,N,Y,25.790923,-80.1746246
MLS Listing,,Condo/Co-op,100 Lincoln Rd #520,Miami Beach,FL,33139,370000,0,1.0,THE DECOPLAGE CONDO,525,,1965,21,705,500,Active,,,https://www.redfin.com/FL/Miami-Beach/100-Lincoln-Rd-33139/unit-520/home/42801271,MARMLS,A11453095,N,Y,25.7904391,-80.1296945
MLS Listing,,Condo/Co-op,"400 S Pointe Dr Unit A002, A003",Miami Beach,FL,33139,500000,0,,SOUTH POINTE TOWERS CONDO,,,1987,21,,107,Active,,,https://www.redfin.com/FL/Miami-Beach/400-S-Pointe-Dr-33139/unit-A002-A003/home/187471916,MARMLS,A11452588,N,Y,25.7672945,-80.1341845
MLS Listing,,Condo/Co-op,1621 Collins Ave #708,Miami Beach,FL,33139,450000,1,1.5,THE GEORGIAN CONDO,806,,1980,21,558,1088,Active,,,https://www.redfin.com/FL/Miami-Beach/1621-Collins-Ave-33139/unit-708/home/52101182,MARMLS,A11452935,N,Y,25.7899251,-80.1292965
MLS Listing,,Condo/Co-op,524 Washington Ave #202,Miami Beach,FL,33139,329000,1,1.0,WASHINGTON CENTER CONDO,530,,1967,21,621,343,Active,,,https://www.redfin.com/FL/Miami-Beach/524-Washington-Ave-33139/unit-202/home/42790696,MARMLS,A11450608,N,Y,25.7751777,-80.1344406
MLS Listing,,Condo/Co-op,1 Collins Ave #308,Miami Beach,FL,33139,4600000,4,4.5,ONE OCEAN CONDO,3041,,2016,21,1513,6487,Active,,,https://www.redfin.com/FL/Miami-Beach/1-Collins-Ave-33139/unit-308/home/105034602,MARMLS,A11441923,N,Y,25.769375,-80.133358
MLS Listing,,Condo/Co-op,1320 Drexel Ave #300,Miami Beach,FL,33139,329000,2,2.0,WINDSOR PLAZA CONDO,730,,1925,22,451,,Active,,,https://www.redfin.com/FL/Miami-Beach/1320-Drexel-Ave-33139/unit-300/home/42795000,MARMLS,A11449246,N,Y,25.7845484,-80.1332941
MLS Listing,,Condo/Co-op,834 Ocean Dr #212,Miami Beach,FL,33139,430000,1,1.0,CASA GRANDE CONDO,620,,1923,22,694,913,Active,,,https://www.redfin.com/FL/Miami-Beach/834-Ocean-Dr-33139/unit-212/home/42802689,MARMLS,A11444884,N,Y,25.7788061,-80.1313001
MLS Listing,,Condo/Co-op,1150 Euclid Ave #306,Miami Beach,FL,33139,325000,1,1.0,TOWER EAST INCORPORATED C,700,,1965,22,464,498,Active,,,https://www.redfin.com/FL/Miami-Beach/1150-Euclid-Ave-33139/unit-306/home/43426512,MARMLS,A11452184,N,Y,25.7824775,-80.1354084
MLS Listing,,Condo/Co-op,1700 Meridian Ave #510,Miami Beach,FL,33139,990000,1,2.0,THE MONTCLAIR CONDO,1018,,2005,22,972,80,Active,,,https://www.redfin.com/FL/Miami-Beach/1700-Meridian-Ave-33139/unit-510/home/43349273,MARMLS,A11452418,N,Y,25.7925427,-80.1368832
MLS Listing,,Condo/Co-op,1800 Meridian Ave #2,Miami Beach,FL,33139,495000,1,1.0,1800 MERIDIAN CONDO,700,,1956,22,707,385,Active,,,https://www.redfin.com/FL/Miami-Beach/1800-Meridian-Ave-33139/unit-2/home/43390171,MARMLS,A11451200,N,Y,25.793897,-80.136985
MLS Listing,,Condo/Co-op,1335 Pennsylvania Ave #4,Miami Beach,FL,33139,399000,2,2.0,SAN REMO OF SOUTH BEACH C,1220,,1940,22,327,858,Active,,,https://www.redfin.com/FL/Miami-Beach/1335-Pennsylvania-Ave-33139/unit-4/home/43257961,MARMLS,A11411025,N,Y,25.7848448,-80.1337942
MLS Listing,,Condo/Co-op,1560 Meridian Ave #104,Miami Beach,FL,33139,255000,1,1.0,LINCOLN SUB,431,,2015,22,592,541,Active,,,https://www.redfin.com/FL/Miami-Beach/1560-Meridian-Ave-33139/unit-104/home/109044333,MARMLS,A11452247,N,Y,25.7885817,-80.1368177
MLS Listing,,Condo/Co-op,915 Jefferson Ave Unit 3C,Miami Beach,FL,33139,227000,1,1.0,915 BLDG INC CONDO,630,,1969,22,360,375,Active,,,https://www.redfin.com/FL/Miami-Beach/915-Jefferson-Ave-33139/unit-3C/home/42801371,MARMLS,A11449511,N,Y,25.7796574,-80.1369714
MLS Listing,,Condo/Co-op,120 Jefferson Ave #12018,Miami Beach,FL,33139,1280000,3,2.0,THE COURTS AT SOUTH BEACH,1340,,1996,22,955,1417,Active,,,https://www.redfin.com/FL/Miami-Beach/120-Jefferson-Ave-33139/unit-12018/home/42803218,MARMLS,A11451510,N,Y,25.7705701,-80.1369853
MLS Listing,,Condo/Co-op,1200 West Ave #1125,Miami Beach,FL,33139,799999,2,2.0,MIRADOR 1200 CONDO,1071,,1965,23,747,1138,Active,,,https://www.redfin.com/FL/Miami-Beach/1200-West-Ave-33139/unit-1125/home/43319685,MARMLS,A11451670,N,Y,25.782981,-80.142902
MLS Listing,,Condo/Co-op,2301 Collins Ave #321,Miami Beach,FL,33139,585000,0,1.0,RONEY PALACE CONDO,600,,1926,23,975,830,Active,,,https://www.redfin.com/FL/Miami-Beach/2301-Collins-Ave-33139/unit-321/home/42782638,MARMLS,A11451548,N,Y,25.798778,-80.127191
MLS Listing,,Condo/Co-op,300 S Pointe Dr #2306,Miami Beach,FL,33139,3250000,3,2.5,PORTOFINO TOWER CONDO,2040,,1996,23,1593,2950,Active,,,https://www.redfin.com/FL/Miami-Beach/300-S-Pointe-Dr-33139/unit-2306/home/42799110,MARMLS,A11451252,N,Y,25.7677055,-80.1348768
MLS Listing,,Condo/Co-op,1215 West Ave #201,Miami Beach,FL,33139,395000,1,1.0,BAY VIEW SUB,459,,2016,23,861,612,Active,,,https://www.redfin.com/FL/Miami-Beach/1215-West-Ave-33139/unit-201/home/108512089,MARMLS,A11451307,N,Y,25.7829555,-80.1418753
MLS Listing,,Condo/Co-op,520 West Ave #603,Miami Beach,FL,33139,750000,1,1.0,THE BENTLEY BAY CONDO,776,,2004,23,966,1284,Active,,,https://www.redfin.com/FL/Miami-Beach/520-West-Ave-33139/unit-603/home/43470420,MARMLS,A11450915,N,Y,25.7753914,-80.1421582
MLS Listing,,Condo/Co-op,9 Island Ave #1509,Miami Beach,FL,33139,975000,2,2.0,NINE ISLAND AVENUE CONDO,1477,,1981,24,660,1942,Active,,,https://www.redfin.com/FL/Miami-Beach/9-Island-Ave-33139/unit-1509/home/42793037,MARMLS,A11451153,N,Y,25.7903072,-80.1485085
MLS Listing,,Condo/Co-op,1000 West Ave #110,Miami Beach,FL,33139,320000,1,1.0,MIRADOR 1000 CONDO,852,,1968,24,376,964,Active,,,https://www.redfin.com/FL/Miami-Beach/1000-West-Ave-33139/unit-110/home/43321714,MARMLS,A11448594,N,Y,25.7808649,-80.1427275
MLS Listing,,Condo/Co-op,650 West Ave #1112,Miami Beach,FL,33139,1164900,2,2.0,THE FLORIDIAN CONDO,1147,,1997,24,1016,1297,Active,,,https://www.redfin.com/FL/Miami-Beach/650-West-Ave-33139/unit-1112/home/43320243,MARMLS,A11450558,N,Y,25.7770107,-80.1425531
MLS Listing,,Condo/Co-op,1250 West Ave Unit 15G,Miami Beach,FL,33139,280000,1,1.0,BAY GARDEN MANOR CONDO,654,,1964,24,428,1375,Active,,,https://www.redfin.com/FL/Miami-Beach/1250-West-Ave-33139/unit-15G/home/42793766,MARMLS,A11442551,N,Y,25.7837366,-80.1432509
MLS Listing,,Condo/Co-op,1573 Pennsylvania Ave Unit 9N,Miami Beach,FL,33139,285000,1,1.0,DON-BAR CONDO,540,,1937,24,528,500,Active,,,https://www.redfin.com/FL/Miami-Beach/1573-Pennsylvania-Ave-33139/unit-9N/home/42790922,MARMLS,A11449520,N,Y,25.7889345,-80.133939
MLS Listing,,Condo/Co-op,9 Island Ave #2004,Miami Beach,FL,33139,2999000,2,3.5,NINE ISLAND AVENUE CONDO,2880,,1981,24,1041,3664,Active,,,https://www.redfin.com/FL/Miami-Beach/9-Island-Ave-33139/unit-2004/home/42796768,MARMLS,A11450184,N,Y,25.7903072,-80.1485085
MLS Listing,,Condo/Co-op,1515 West Ave #9,Miami Beach,FL,33139,310000,1,1.0,Westgate,650,,1951,24,477,425,Active,,,https://www.redfin.com/FL/Miami-Beach/1515-West-Ave-33139/unit-9/home/43384380,MARMLS,A11450695,N,Y,25.7877643,-80.1419981
MLS Listing,,Condo/Co-op,100 S Pointe Dr #907,Miami Beach,FL,33139,6495000,2,2.5,Continuum South,1870,,2002,24,3473,3656,Active,,,https://www.redfin.com/FL/Miami-Beach/100-S-Pointe-Dr-33139/unit-907/home/43286152,MARMLS,A11450560,N,Y,25.7671215,-80.1327822
